pfr_id,gsis_id,position,position_group,def_pos_flag,off_pos_flag,draft_round,draft_pick
StudKa20,00-0025570,g,ol,0,1,6.0,183.0
ConnKa99,00-0027831,olb,lb,1,0,7.0,240.0
BakeKa00,00-0036939,wr,wr,0,1,7.0,255.0
ShorKa00,00-0030448,dt,dl,1,0,2.0,44.0
BoutKa00,00-0038608,wr,wr,0,1,6.0,187.0
VaugKe00,00-0036450,rb,rb,0,1,3.0,76.0
LambKe01,00-0040184,wr,wr,0,1,5.0,158.0
PilaKe00,00-0028070,wr,wr,0,1,5.0,132.0
IngrKe01,00-0037299,rb,rb,0,1,6.0,201.0
JohnKe07,00-0035287,wr,wr,0,1,6.0,174.0
AlleKe00,00-0030279,wr,wr,0,1,3.0,76.0
BurtKe00,00-0026268,wr,wr,0,1,4.0,128.0
HowrKe00,00-0022032,wr,wr,0,1,7.0,221.0
LewiKe96,00-0026903,cb,db,1,0,3.0,96.0
RobiKe01,00-0029545,olb,lb,1,0,4.0,119.0
ClarKe02,00-0038984,cb,db,1,0,6.0,180.0
RussKe00,00-0033091,cb,db,1,0,3.0,74.0
RobiKe03,00-0039385,rb,rb,0,1,5.0,167.0
BullKe00,00-0019648,olb,lb,1,0,1.0,30.0
HeinKe00,00-0021287,te,te,0,1,6.0,174.0
MarsKe00,00-0032806,rb,rb,0,1,7.0,242.0
MumpKe00,00-0031600,wr,wr,0,1,5.0,175.0
ReasKe00,00-0031020,cb,db,1,0,5.0,170.0
TaylKe03,00-0036561,cb,db,1,0,5.0,166.0
WennKe00,00-0030998,qb,qb,0,1,6.0,194.0
WillKe04,00-0028134,g,ol,0,1,6.0,196.0
CoutKe00,00-0034366,wr,wr,0,1,4.0,103.0
OsemKe00,00-0029259,g,ol,0,1,2.0,60.0
RingKe00,00-0039140,cb,db,1,0,4.0,105.0
ClemKe00,00-0024264,qb,qb,0,1,2.0,49.0
DaviKe01,00-0026298,te,te,0,1,5.0,158.0
MondKe00,00-0036946,qb,qb,0,1,3.0,66.0
WinsKe01,00-0022922,te,te,0,1,1.0,6.0
ButlKe21,00-0022760,ot,ol,0,1,6.0,172.0
BenjKe00,00-0031359,wr,wr,0,1,1.0,28.0
GarmKe20,00-0005778,g,ol,0,1,7.0,243.0
HarmKe00,00-0035297,wr,wr,0,1,6.0,206.0
JoseKe02,00-0036935,cb,db,1,0,2.0,44.0
TaylKe01,00-0032440,rb,rb,0,1,6.0,211.0
RambKe00,00-0020425,wr,wr,0,1,7.0,229.0
HopkDe00,00-0030564,wr,wr,0,1,1.0,27.0
FullKe00,00-0033084,cb,db,1,0,3.0,84.0
HuntKe00,00-0028053,rb,rb,0,1,4.0,115.0
JameKe00,00-0031077,cb,db,1,0,6.0,184.0
NewsKe00,00-0021102,wr,wr,0,1,7.0,222.0
ReyeKe00,00-0029256,dt,dl,1,0,2.0,49.0
SimmKe20,00-0021161,g,ol,0,1,1.0,30.0
WrigKe01,00-0029708,wr,wr,0,1,1.0,20.0
MillKe01,00-0038551,rb,rb,0,1,3.0,71.0
GreeKe02,00-0036983,g,ol,0,1,3.0,87.0
NortKe01,00-0034434,dt,dl,1,0,7.0,242.0
NwanKe00,00-0036842,rb,rb,0,1,4.0,119.0
BarnKe00,00-0030465,rb,rb,0,1,6.0,182.0
DarbKe00,00-0025633,rb,rb,0,1,7.0,246.0
DixoKe00,00-0032411,rb,rb,0,1,4.0,134.0
GainKe00,00-0036919,rb,rb,0,1,5.0,150.0
MoorKe00,00-0026276,wr,wr,0,1,5.0,136.0
MurrKe00,00-0036441,lb,lb,1,0,1.0,23.0
WalkKe00,00-0038134,rb,rb,0,1,2.0,41.0
BellKe02,00-0032113,wr,wr,0,1,5.0,162.0
BritKe00,00-0027006,wr,wr,0,1,1.0,30.0
GollKe00,00-0033932,wr,wr,0,1,3.0,96.0
HillKe01,00-0031625,rb,rb,0,1,7.0,235.0
LawlKe00,00-0032453,wr,wr,0,1,7.0,243.0
McInKe00,00-0038636,rb,rb,0,1,7.0,237.0
McKiKe00,00-0027102,wr,wr,0,1,5.0,141.0
PickKe00,00-0038102,qb,qb,0,1,1.0,20.0
SmitKe23,00-0020506,dt,dl,1,0,3.0,81.0
StilKe00,00-0030085,wr,wr,0,1,5.0,144.0
ElliKe01,00-0028032,dt,dl,1,0,3.0,94.0
DrakKe00,00-0033118,rb,rb,0,1,3.0,73.0
JoneKe22,00-0020386,ot,ol,0,1,4.0,96.0
WalkKe21,00-0020493,ot,ol,0,1,1.0,14.0
ColeKe02,00-0039901,wr,wr,0,1,2.0,33.0
MeieKe00,00-0027764,wr,wr,0,1,5.0,165.0
JohnKe06,00-0034349,rb,rb,0,1,2.0,43.0
WillKe05,00-0030117,rb,rb,0,1,7.0,230.0
MartKe01,00-0029415,wr,wr,0,1,4.0,121.0
BarlKe00,00-0020474,rb,rb,0,1,3.0,80.0
AustCa00,00-0037837,wr,wr,0,1,4.0,138.0
BossKe00,00-0025540,te,te,0,1,5.0,153.0
BurnKe20,00-0023477,olb,lb,1,0,2.0,42.0
CurtKe00,00-0022001,wr,wr,0,1,3.0,74.0
FaulKe00,00-0005091,rb,rb,0,1,2.0,46.0
HarrKe01,00-0037286,rb,rb,0,1,6.0,183.0
HogaKe00,00-0032784,qb,qb,0,1,5.0,162.0
JohnKe04,00-0031548,cb,db,1,0,1.0,16.0
JohnKe01,00-0008560,wr,wr,0,1,2.0,32.0
JoneKe02,00-0022782,rb,rb,0,1,1.0,30.0
KaspKe00,00-0020256,wr,wr,0,1,6.0,190.0
KingKe01,00-0033524,cb,db,1,0,2.0,33.0
KolbKe00,00-0025423,qb,qb,0,1,2.0,36.0
LandKe20,00-0009585,dt,dl,1,0,4.0,121.0
NorwKe00,00-0031327,wr,wr,0,1,4.0,123.0
OConKe00,00-0026234,qb,qb,0,1,3.0,94.0
RobiKe00,00-0026322,wr,wr,0,1,6.0,182.0
SmitKe02,00-0026204,rb,rb,0,1,3.0,64.0
ThomKe99,00-0027895,cb,db,1,0,3.0,94.0
ThomKe22,00-0021289,cb,db,1,0,6.0,176.0
VickKe99,00-0023648,dt,dl,1,0,7.0,216.0
ZeitKe00,00-0029592,g,ol,0,1,1.0,27.0
SeymKe00,00-0032942,cb,db,1,0,6.0,218.0
CravKe20,00-0021243,cb,db,1,0,4.0,125.0
HolmKh00,00-0030075,c,ol,0,1,4.0,121.0
HudsKh00,00-0036343,lb,lb,1,0,5.0,162.0
WootKh00,00-0030489,cb,db,1,0,6.0,202.0
BarnKh20,00-0023487,ot,ol,0,1,2.0,52.0
HerbKh00,00-0036906,rb,rb,0,1,6.0,217.0
MackKh00,00-0031040,olb,lb,1,0,1.0,5.0
ShakKh00,00-0037261,wr,wr,0,1,5.0,148.0
RandKh00,00-0029571,dt,dl,1,0,7.0,215.0
TongKh00,00-0036909,dt,dl,1,0,7.0,250.0
ThorKh00,00-0031172,dt,dl,1,0,3.0,85.0
VidaKi00,00-0039391,rb,rb,0,1,6.0,181.0
VildKi00,00-0036307,cb,db,1,0,5.0,163.0
DunlKi20,00-0026370,ot,ol,0,1,7.0,230.0
SuamKi00,00-0039844,ot,ol,0,1,2.0,63.0
AmegKi00,00-0039822,ot,ol,0,1,3.0,75.0
ChamKi20,00-0022728,ot,ol,0,1,6.0,176.0
CousKi00,00-0029604,qb,qb,0,1,4.0,102.0
KingKl00,00-0022027,qb,qb,0,1,6.0,201.0
DaviKn00,00-0030280,rb,rb,0,1,3.0,96.0
MoreKn00,00-0026988,rb,rb,0,1,1.0,12.0
MisiKo99,00-0027883,olb,lb,1,0,2.0,40.0
KingKo00,00-0040214,lb,lb,1,0,6.0,201.0
ListKo00,00-0032957,wr,wr,0,1,6.0,192.0
SmitKo00,00-0025535,rb,rb,0,1,5.0,148.0
MillKo00,00-0034759,ot,ol,0,1,1.0,15.0
MumpKo00,00-0040590,wr,wr,0,1,7.0,242.0
McKiKo00,00-0039860,cb,db,1,0,2.0,41.0
RobiKo00,00-0020490,wr,wr,0,1,1.0,9.0
LichKo20,00-0026248,c,ol,0,1,4.0,108.0
AbraKr00,00-0039371,cb,db,1,0,5.0,145.0
FarrKr20,00-0005084,ot,ol,0,1,3.0,74.0
WilsKr00,00-0022714,te,te,0,1,2.0,61.0
FultKr00,00-0036416,cb,db,1,0,2.0,61.0
BierKr99,00-0026294,olb,lb,1,0,5.0,154.0
KittKu00,00-0021271,qb,qb,0,1,5.0,158.0
RourKu01,00-0040589,qb,qb,0,1,7.0,227.0
HarrKw20,00-0022075,ot,ol,0,1,1.0,26.0
BollKy00,00-0022164,qb,qb,0,1,1.0,19.0
EmanKy00,00-0032110,olb,lb,1,0,5.0,153.0
FullKy00,00-0031041,cb,db,1,0,1.0,14.0
LaulKy00,00-0034369,qb,qb,0,1,4.0,108.0
LongKy00,00-0030441,g,ol,0,1,1.0,20.0
McCoKy00,00-0040014,qb,qb,0,1,6.0,181.0
MonaKy00,00-0040236,rb,rb,0,1,7.0,233.0
MurpKy00,00-0032433,ot,ol,0,1,6.0,200.0
OrtoKy00,00-0023541,qb,qb,0,1,4.0,106.0
PhilKy01,00-0037273,wr,wr,0,1,5.0,163.0
PittKy00,00-0036970,te,te,0,1,1.0,4.0
MurrKy00,00-0035228,qb,qb,0,1,1.0,1.0
TrasKy00,00-0036928,qb,qb,0,1,2.0,64.0
WillKy03,00-0040131,wr,wr,0,1,3.0,69.0
WillKy01,00-0027608,wr,wr,0,1,6.0,206.0
GordKy00,00-0038111,cb,db,1,0,2.0,39.0
MurrKy00,00-0035228,qb,qb,0,1,1.0,1.0
HillKy00,00-0036669,rb,rb,0,1,7.0,256.0
FornKy20,00-0020262,g,ol,0,1,7.0,219.0
WillKy02,00-0037840,rb,rb,0,1,5.0,164.0
BluxKy00,00-0038381,cb,db,1,0,5.0,157.0
ShelL.20,00-0014776,ot,ol,0,1,1.0,21.0
SmitL.00,00-0022126,te,te,0,1,2.0,61.0
PeriLa00,00-0036269,rb,rb,0,1,4.0,120.0
ToefLa00,00-0022057,rb,rb,0,1,4.0,132.0
TomlLa00,00-0020536,rb,rb,0,1,1.0,5.0
WestLa01,00-0040075,wr,wr,0,1,6.0,203.0
JameLa00,00-0029260,rb,rb,0,1,2.0,61.0
DunbLa20,00-0021930,wr,wr,0,1,6.0,196.0
GlovLa20,00-0021318,cb,db,1,0,7.0,212.0
BrazLa00,00-0029548,wr,wr,0,1,6.0,206.0
SeasLa00,00-0031078,rb,rb,0,1,6.0,186.0
GreeLa00,00-0029275,te,te,0,1,4.0,110.0
McCoLa00,00-0039915,wr,wr,0,1,2.0,34.0
BettLa00,00-0021184,rb,rb,0,1,2.0,56.0
TomlLa01,00-0032234,g,ol,0,1,1.0,28.0
GordLa00,00-0021209,rb,rb,0,1,3.0,84.0
HolmLa00,00-0029527,ot,ol,0,1,3.0,91.0
JackLa00,00-0034796,qb,qb,0,1,1.0,32.0
MillLa01,00-0029615,rb,rb,0,1,4.0,97.0
JordLa00,00-0020462,rb,rb,0,1,2.0,49.0
KendLa00,00-0027985,te,te,0,1,2.0,47.0
YounLa00,00-0036930,ot,ol,0,1,6.0,206.0
JoneLa02,00-0030524,qb,qb,0,1,4.0,115.0
JohnLa01,00-0030561,ot,ol,0,1,1.0,4.0
MoorLa20,00-0021907,dt,dl,1,0,6.0,174.0
WalkLa20,00-0021181,ot,ol,0,1,2.0,53.0
TreaLa00,00-0032951,wr,wr,0,1,1.0,23.0
TunsLa00,00-0032380,ot,ol,0,1,1.0,13.0
BoroLa00,00-0036905,g,ol,0,1,5.0,151.0
FitzLa00,00-0022921,wr,wr,0,1,1.0,3.0
JohnLa00,00-0021976,rb,rb,0,1,1.0,27.0
NedxLa00,00-0021305,rb,rb,0,1,6.0,197.0
OgunLa00,00-0033905,dt,dl,1,0,3.0,65.0
ParkLa00,00-0012569,wr,wr,0,1,4.0,108.0
RounLa00,00-0036650,rb,rb,0,1,6.0,198.0
SmitLa22,00-0015247,dt,dl,1,0,2.0,56.0
TripLa20,00-0021171,dt,dl,1,0,2.0,42.0
WarfLa00,00-0030065,g,ol,0,1,3.0,65.0
MurrLa00,00-0030513,rb,rb,0,1,6.0,181.0
GibsLa00,00-0032155,ot,ol,0,1,7.0,243.0
RobiLa01,00-0025462,wr,wr,0,1,3.0,75.0
SapeLa20,00-0021917,dt,dl,1,0,6.0,187.0
HawkLa00,00-0026266,wr,wr,0,1,4.0,126.0
ColeLa00,00-0018958,wr,wr,0,1,3.0,78.0
ShenLa00,00-0036268,wr,wr,0,1,2.0,42.0
DaviLa00,00-0029562,olb,lb,1,0,2.0,58.0
GuyxLa00,00-0028171,dt,dl,1,0,7.0,233.0
TimmLa99,00-0025402,olb,lb,1,0,1.0,15.0
VickLa00,00-0024394,fb,rb,0,1,6.0,180.0
RobiLa02,00-0039887,g,ol,0,1,4.0,103.0
ClarLe01,00-0033065,ot,ol,0,1,3.0,82.0
McClLe00,00-0025524,fb,rb,0,1,4.0,137.0
BellLe00,00-0030496,rb,rb,0,1,2.0,48.0
BentLe00,00-0021172,c,ol,0,1,2.0,44.0
SmitLe20,00-0024420,dt,dl,1,0,6.0,206.0
AlleLe01,00-0040238,rb,rb,0,1,7.0,236.0
McCoLe01,00-0027029,rb,rb,0,1,2.0,53.0
SimsLe00,00-0032783,cb,db,1,0,5.0,157.0
EvanLe00,00-0022910,wr,wr,0,1,1.0,13.0
MaysLe00,00-0021309,wr,wr,0,1,6.0,202.0
SmitLe00,00-0028097,te,te,0,1,5.0,159.0
ZiemLe00,00-0028182,ot,ol,0,1,7.0,244.0
NaanLe00,00-0025559,wr,wr,0,1,5.0,172.0
LarsLe20,00-0019497,dt,dl,1,0,6.0,194.0
FrieLe20,00-0005596,g,ol,0,1,2.0,61.0
ChenLe00,00-0037819,lb,lb,1,0,3.0,103.0
McKeLe99,00-0026151,cb,db,1,0,1.0,11.0
WashLe00,00-0024332,rb,rb,0,1,4.0,117.0
FourLe00,00-0033856,rb,rb,0,1,1.0,4.0
HankLe00,00-0028017,wr,wr,0,1,3.0,79.0
HenrLe20,00-0021343,rb,rb,0,1,7.0,241.0
PopeLe00,00-0024287,te,te,0,1,3.0,72.0
CarrLe00,00-0033060,wr,wr,0,1,3.0,86.0
McCoLe00,00-0023658,wr,wr,0,1,7.0,226.0
HarrLe21,00-0025502,c,ol,0,1,4.0,115.0
FishLe20,00-0021177,olb,lb,1,0,2.0,49.0
BrowLe00,00-0027804,qb,qb,0,1,7.0,209.0
BrowLe20,00-0025392,ot,ol,0,1,1.0,5.0
JoneLe23,00-0021145,ot,ol,0,1,1.0,10.0
OnwuLe00,00-0036954,dt,dl,1,0,2.0,41.0
ToilLe00,00-0030443,te,te,0,1,4.0,133.0
HillLe00,00-0026344,fb,rb,0,1,6.0,204.0
EichLi00,00-0037010,ot,ol,0,1,2.0,42.0
SweeLi00,00-0026193,wr,wr,0,1,2.0,53.0
JoseLi99,00-0027885,dt,dl,1,0,2.0,46.0
DotsLi99,00-0026385,dt,dl,1,0,7.0,245.0
GateLi00,00-0023668,rb,rb,0,1,7.0,236.0
LeexLo00,00-0039389,dt,dl,1,0,6.0,178.0
MankLo20,00-0023467,g,ol,0,1,1.0,32.0
RyanLo00,00-0030411,cb,db,1,0,3.0,83.0
ThomLo00,00-0031260,te,te,0,1,4.0,120.0
WilsLo00,00-0036294,lb,lb,1,0,3.0,65.0
WoodLo00,00-0034438,qb,qb,0,1,7.0,249.0
JohnLo01,00-0035244,cb,db,1,0,2.0,54.0
BookLo00,00-0025458,rb,rb,0,1,3.0,71.0
DossLo00,00-0032136,cb,db,1,0,5.0,164.0
TaliLo00,00-0031066,rb,rb,0,1,4.0,138.0
MurpLo00,00-0027089,wr,wr,0,1,4.0,124.0
NixILo00,00-0031049,dt,dl,1,0,3.0,83.0
VasqLo20,00-0027052,g,ol,0,1,3.0,78.0
FalkLu00,00-0034412,qb,qb,0,1,6.0,199.0
FarrLu00,00-0036887,te,te,0,1,5.0,145.0
LachLu00,00-0040250,te,te,0,1,7.0,255.0
McCaLu00,00-0039355,wr,wr,0,1,3.0,100.0
McCoLu00,00-0022864,qb,qb,0,1,4.0,106.0
MusgLu00,00-0039144,te,te,0,1,2.0,42.0
PetiLu20,00-0012879,ot,ol,0,1,1.0,19.0
SchoLu00,00-0038547,te,te,0,1,2.0,58.0
StocLu00,00-0028042,te,te,0,1,4.0,104.0
WillLu00,00-0030089,te,te,0,1,5.0,158.0
WyplLu00,00-0038609,c,ol,0,1,6.0,190.0
BurdLu00,00-0040735,wr,wr,0,1,2.0,39.0
MurtLy20,00-0027148,ot,ol,0,1,7.0,228.0
BowdLy00,00-0036364,wr,wr,0,1,3.0,80.0
StewM.00,00-0034355,cb,db,1,0,2.0,53.0
SmitMa07,00-0039889,dt,dl,1,0,2.0,48.0
JoneMa05,00-0036972,qb,qb,0,1,1.0,15.0
HollMa00,00-0033555,wr,wr,0,1,4.0,118.0
WilsMa03,00-0035144,lb,lb,1,0,5.0,155.0
AlexMa01,00-0032389,cb,db,1,0,2.0,54.0
HedgMa00,00-0023683,fb,rb,0,1,7.0,251.0
HillMa20,00-0007447,rb,rb,0,1,7.0,207.0
CorlMa00,00-0039920,wr,wr,0,1,3.0,65.0
DuprMa01,00-0033305,wr,wr,0,1,7.0,247.0
AumaMa00,00-0038382,ot,ol,0,1,6.0,199.0
MitcMa01,00-0032400,wr,wr,0,1,4.0,112.0
RodrMa00,00-0037289,lb,lb,1,0,6.0,188.0
BrowMa01,00-0032261,dt,dl,1,0,1.0,32.0
CollMa00,00-0033131,dt,dl,1,0,3.0,67.0
HarrMa06,00-0036280,lb,lb,1,0,3.0,98.0
McDoMa00,00-0034019,dt,dl,1,0,2.0,35.0
NabeMa00,00-0039337,wr,wr,0,1,1.0,6.0
WashMa00,00-0039880,wr,wr,0,1,6.0,184.0
WillMa12,00-0038128,qb,qb,0,1,3.0,86.0
LawsMa20,00-0024237,olb,lb,1,0,1.0,22.0
WrotMa20,00-0025511,g,ol,0,1,4.0,124.0
RamiMa20,00-0025504,g,ol,0,1,4.0,117.0
LloyMa00,00-0039811,rb,rb,0,1,3.0,88.0
JenkMa00,00-0008357,wr,wr,0,1,6.0,193.0
AnthMa00,00-0029897,cb,db,1,0,7.0,247.0
BulgMa00,00-0019599,qb,qb,0,1,6.0,168.0
ColoMa20,00-0021160,ot,ol,0,1,1.0,29.0
LewiMa00,00-0024243,te,te,0,1,1.0,28.0
JoneMa03,00-0029659,ot,ol,0,1,7.0,234.0
AtemMa00,00-0034747,wr,wr,0,1,7.0,228.0
DareMa00,00-0027941,dt,dl,1,0,1.0,3.0
WilsMa04,00-0036884,cb,db,1,0,4.0,136.0
CannMa00,00-0028076,ot,ol,0,1,5.0,138.0
EaslMa00,00-0027708,wr,wr,0,1,4.0,107.0
GilbMa00,00-0028001,ot,ol,0,1,2.0,63.0
HarrMa08,00-0039433,dt,dl,1,0,7.0,247.0
HarrMa98,00-0026230,dt,dl,1,0,3.0,90.0
HenrMa00,00-0026311,wr,wr,0,1,6.0,171.0
JohnMa20,00-0023484,g,ol,0,1,2.0,49.0
JoneMa06,00-0037253,cb,db,1,0,3.0,85.0
LattMa00,00-0030497,rb,rb,0,1,4.0,131.0
MariMa01,00-0032268,qb,qb,0,1,1.0,2.0
MartMa01,00-0031337,c,ol,0,1,3.0,70.0
MaxeMa20,00-0024368,cb,db,1,0,5.0,154.0
McNeMa20,00-0024265,ot,ol,0,1,2.0,50.0
MonkMa00,00-0026388,wr,wr,0,1,7.0,248.0
MurpMa03,00-0031959,rb,rb,0,1,7.0,230.0
PeteMa00,00-0032165,cb,db,1,0,1.0,18.0
SmitMa01,00-0026246,wr,wr,0,1,4.0,106.0
SpriMa21,00-0015492,dt,dl,1,0,6.0,174.0
ThomMa01,00-0026306,rb,rb,0,1,5.0,166.0
ThomMa99,00-0025508,dt,dl,1,0,4.0,121.0
TrufMa20,00-0022046,cb,db,1,0,1.0,11.0
TubbMa20,00-0022925,dt,dl,1,0,1.0,23.0
WashMa99,00-0019585,olb,lb,1,0,2.0,59.0
GilyMa00,00-0027700,wr,wr,0,1,4.0,99.0
PhilMa20,00-0019488,wr,wr,0,1,6.0,172.0
AlfoMa00,00-0031962,wr,wr,0,1,7.0,238.0
EdwaMa20,00-0019620,cb,db,1,0,6.0,180.0
FataMa20,00-0020307,dt,dl,1,0,5.0,133.0
HendMa21,00-0025478,ot,ol,0,1,3.0,91.0
MannMa01,00-0026235,wr,wr,0,1,3.0,95.0
MondMa20,00-0020319,dt,dl,1,0,6.0,186.0
UrruMa00,00-0026386,wr,wr,0,1,7.0,246.0
BarbMa01,00-0023544,rb,rb,0,1,4.0,109.0
GricMa00,00-0030999,rb,rb,0,1,6.0,201.0
LiufMa00,00-0039352,lb,lb,1,0,3.0,87.0
AndrMa00,00-0034753,te,te,0,1,3.0,86.0
AnelMa20,00-0021308,te,te,0,1,6.0,201.0
AspeMa00,00-0029296,g,ol,0,1,6.0,178.0
BradMa00,00-0023474,wr,wr,0,1,2.0,39.0
ClayMa01,00-0023457,wr,wr,0,1,1.0,22.0
GlowMa00,00-0031581,g,ol,0,1,4.0,134.0
IngrMa01,00-0027966,rb,rb,0,1,1.0,28.0
NzeoMa00,00-0031961,olb,lb,1,0,7.0,236.0
SancMa00,00-0026898,qb,qb,0,1,1.0,5.0
SettMa20,00-0024456,g,ol,0,1,7.0,242.0
WaltMa00,00-0034679,rb,rb,0,1,4.0,112.0
WilsMa21,00-0022718,ot,ol,0,1,5.0,151.0
MitcMa00,00-0026959,wr,wr,0,1,7.0,243.0
BailMa01,00-0036314,lb,lb,1,0,7.0,215.0
KuhnMa00,00-0029312,dt,dl,1,0,7.0,239.0
SteeMa20,00-0020408,olb,lb,1,0,4.0,122.0
WheaMa00,00-0030460,wr,wr,0,1,3.0,79.0
HumpMa00,00-0033281,cb,db,1,0,1.0,16.0
MackMa00,00-0033951,rb,rb,0,1,4.0,143.0
TuipMa00,00-0036920,dt,dl,1,0,6.0,189.0
LeexMa00,00-0031431,wr,wr,0,1,2.0,39.0
ColsMa00,00-0024466,wr,wr,0,1,7.0,252.0
SullMa20,00-0020318,ot,ol,0,1,5.0,144.0
TuiaMa00,00-0020405,qb,qb,0,1,2.0,59.0
WilsMa02,00-0030047,wr,wr,0,1,7.0,236.0
StevMa00,00-0036571,wr,wr,0,1,6.0,203.0
ValdMa00,00-0034272,wr,wr,0,1,5.0,174.0
WhitMa03,00-0033586,cb,db,1,0,6.0,216.0
BrowMa04,00-0035662,wr,wr,0,1,1.0,25.0
GoodMa00,00-0030068,wr,wr,0,1,3.0,78.0
BrowMi21,00-0021394,g,ol,0,1,6.0,1.0
NewhMa20,00-0027768,g,ol,0,1,5.0,169.0
LyncMa00,00-0025399,rb,rb,0,1,1.0,12.0
LattMa01,00-0033874,cb,db,1,0,1.0,11.0
BryaMa00,00-0031373,wr,wr,0,1,4.0,118.0
BennMa00,00-0026201,te,te,0,1,2.0,61.0
BiblMa20,00-0021089,g,ol,0,1,4.0,116.0
EmerMa00,00-0037250,cb,db,1,0,3.0,68.0
MilnMa00,00-0025520,te,te,0,1,4.0,133.0
SmitMa55,00-0019628,ot,ol,0,1,2.0,38.0
AustMa00,00-0027990,dt,dl,1,0,2.0,52.0
HarrMa09,00-0039849,wr,wr,0,1,1.0,4.0
JoneMa02,00-0029293,wr,wr,0,1,5.0,166.0
McNuMa00,00-0029424,wr,wr,0,1,6.0,194.0
MimsMa00,00-0038976,wr,wr,0,1,2.0,63.0
ColeMa02,00-0034785,c,ol,0,1,3.0,97.0
RudoMa00,00-0034771,qb,qb,0,1,3.0,76.0
TaylMa02,00-0040736,te,te,0,1,2.0,42.0
BarkMa00,00-0030533,qb,qb,0,1,4.0,98.0
CorrMa00,00-0038132,qb,qb,0,1,3.0,94.0
DayeMa00,00-0033596,rb,rb,0,1,7.0,252.0
FlynMa00,00-0026349,qb,qb,0,1,7.0,209.0
FortMa00,00-0026184,rb,rb,0,1,2.0,44.0
HazeMa01,00-0031315,wr,wr,0,1,6.0,190.0
HillMa22,00-0021284,ot,ol,0,1,5.0,171.0
JoneMa04,00-0031939,rb,rb,0,1,3.0,95.0
KaliMa00,00-0029687,ot,ol,0,1,1.0,4.0
LeexMa02,00-0039426,c,ol,0,1,7.0,237.0
LeinMa00,00-0024225,qb,qb,0,1,1.0,10.0
LighMa20,00-0020543,ot,ol,0,1,2.0,48.0
McCaMa00,00-0029302,ot,ol,0,1,6.0,201.0
MilaMa00,00-0033571,olb,lb,1,0,5.0,163.0
RyanMa00,00-0026143,qb,qb,0,1,1.0,3.0
SchaMa00,00-0022787,qb,qb,0,1,3.0,90.0
TennMa20,00-0027757,c,ol,0,1,5.0,158.0
ToeaMa99,00-0025574,dt,dl,1,0,6.0,187.0
ButlMa02,00-0037280,dt,dl,1,0,5.0,175.0
GoldMa02,00-0040667,wr,wr,0,1,1.0,23.0
IoanMa01,00-0032781,dt,dl,1,0,5.0,152.0
ParaMa00,00-0031349,c,ol,0,1,6.0,207.0
StafMa00,00-0026498,qb,qb,0,1,1.0,1.0
AskeMa20,00-0022865,dt,dl,1,0,4.0,114.0
CanaMa00,00-0032438,cb,db,1,0,6.0,209.0
DrewMa00,00-0024275,rb,rb,0,1,2.0,60.0
HursMa00,00-0034746,dt,dl,1,0,5.0,140.0
HurtMa00,00-0028155,g,ol,0,1,7.0,217.0
MannMa00,00-0022819,wr,wr,0,1,5.0,149.0
MorrMa00,00-0021182,rb,rb,0,1,2.0,54.0
StovMa00,00-0024305,wr,wr,0,1,3.0,90.0
PounMa20,00-0027870,c,ol,0,1,1.0,18.0
DuggMa00,00-0038637,qb,qb,0,1,7.0,239.0
JeanMa20,00-0024314,g,ol,0,1,4.0,99.0
MeltMa00,00-0039807,cb,db,1,0,2.0,43.0
StarMa21,00-0022785,ot,ol,0,1,3.0,75.0
TuerMa00,00-0033130,c,ol,0,1,3.0,66.0
UngeMa20,00-0027025,c,ol,0,1,2.0,49.0
VallMa00,00-0032153,olb,lb,1,0,6.0,179.0
WillMa04,00-0031558,te,te,0,1,2.0,55.0
JackMc00,00-0039354,dt,dl,1,0,3.0,97.0
HardMe00,00-0035140,wr,wr,0,1,2.0,56.0
WingMe00,00-0039396,dt,dl,1,0,6.0,189.0
FowlMe20,00-0021201,c,ol,0,1,3.0,76.0
GordMe00,00-0032144,rb,rb,0,1,1.0,15.0
WatsMe00,00-0030579,ot,ol,0,1,2.0,42.0
MoorMe00,00-0022217,rb,rb,0,1,4.0,119.0
McFaMi01,00-0037259,lb,lb,1,0,5.0,146.0
BarrMi00,00-0039429,lb,lb,1,0,7.0,240.0
BennMi01,00-0032154,dt,dl,1,0,6.0,180.0
BennMi00,00-0020514,rb,rb,0,1,1.0,27.0
BishMi00,00-0001272,qb,qb,0,1,7.0,227.0
BrocMi00,00-0029630,dt,dl,1,0,1.0,14.0
BurtMi00,00-0031595,fb,rb,0,1,5.0,168.0
CartMi03,00-0036924,rb,rb,0,1,4.0,107.0
ClayMi00,00-0022725,wr,wr,0,1,1.0,15.0
CoexMi99,00-0025560,cb,db,1,0,5.0,173.0
EgneMi00,00-0029694,te,te,0,1,3.0,78.0
FloyMi00,00-0029638,wr,wr,0,1,1.0,13.0
GainMi00,00-0022706,te,te,0,1,7.0,232.0
GallMi00,00-0034764,wr,wr,0,1,3.0,81.0
HoomMi00,00-0027732,te,te,0,1,5.0,132.0
MayeMi00,00-0039066,te,te,0,1,2.0,35.0
OherMi20,00-0026999,ot,ol,0,1,1.0,23.0
OjemMi00,00-0036390,cb,db,1,0,3.0,77.0
PeniMi00,00-0039917,qb,qb,0,1,1.0,8.0
PittMi01,00-0036252,wr,wr,0,1,2.0,34.0
