receiver_player_id,season,receiving_epa,targets,epa_per_target,epa_per_target_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0022725,2008,31.004896383971683,38,0.8159183258939917,1.027388144774828,0,5,1.0,15.0,202.0,75.0,,,,4.67,,,,,4.15,32.5,116.0,,00-0022725,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022725,2009,-26.389895793499612,49,-0.5385693019081553,0.8159183258939917,0,6,1.0,15.0,202.0,75.0,,,,4.67,,,,,4.15,32.5,116.0,,00-0022725,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022738,2004,38.41050671305101,37,1.0381218030554327,0.0,1,1,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2005,62.81990026378791,71,0.8847873276589846,1.0381218030554327,0,2,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2006,67.13514593929006,58,1.1575025161946562,0.8847873276589846,0,3,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2007,82.34196391496235,69,1.1933617958690195,1.1575025161946562,0,4,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2008,47.170992846612215,83,0.5683252150194242,1.1933617958690195,0,5,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2009,13.50819845469742,45,0.3001821878821649,0.5683252150194242,0,6,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022738,2010,11.792247505549831,127,0.0928523425633845,0.3001821878821649,0,7,3.0,81.0,243.0,75.0,,,,4.87,,,,,4.19,33.0,115.0,22.0,00-0022738,te,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0022739,2007,32.14982663792952,20,1.607491331896476,-0.32525802002055576,0,2,3.0,82.0,213.0,73.0,32.0,,9.625,4.52,11.44,1.59,2.68,7.39,4.27,37.0,129.0,,00-0022739,wr,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00-0022754,2005,43.2054740304884,36,1.2001520564024557,1.4518440551261946,0,2,4.0,105.0,190.0,71.0,,,,4.39,,,,,,36.0,,,00-0022754,wr,0,0,1,1,1,0,1,1,1,1,1,0,1,1
00-0022754,2006,50.01526418743077,41,1.2198844923763603,1.2001520564024557,0,3,4.0,105.0,190.0,71.0,,,,4.39,,,,,,36.0,,,00-0022754,wr,0,0,1,1,1,0,1,1,1,1,1,0,1,1
00-0022754,2007,27.600441636226606,24,1.150018401509442,1.2198844923763603,0,4,4.0,105.0,190.0,71.0,,,,4.39,,,,,,36.0,,,00-0022754,wr,0,0,1,1,1,0,1,1,1,1,1,0,1,1
00-0022807,2006,60.26282015698038,51,1.1816239246466742,1.3676081866813967,0,3,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022807,2007,78.33208954267616,70,1.1190298506096594,1.1816239246466742,0,4,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022807,2008,83.42442010605009,48,1.738008752209377,1.1190298506096594,0,5,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022807,2009,12.01868411912547,92,0.13063787086005946,1.738008752209377,0,6,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022807,2010,-17.070029232234592,54,-0.31611165244878875,0.13063787086005946,0,7,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022807,2011,-9.799559461924714,23,-0.42606780269237887,-0.31611165244878875,0,8,3.0,78.0,185.0,73.0,,,,4.58,,,,,4.21,38.0,128.0,,00-0022807,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022811,2006,86.27215146058148,82,1.0520994080558717,1.22072339979839,0,3,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2007,80.2643884951447,82,0.97883400603835,1.0520994080558717,0,4,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2008,73.17767471586669,73,1.002433900217352,0.97883400603835,0,5,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2009,14.770060223806839,96,0.1538547939979879,1.002433900217352,0,6,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2010,-6.035352309142293,86,-0.0701785152225848,0.1538547939979879,0,7,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2011,12.171012315077139,30,0.4057004105025713,-0.0701785152225848,0,8,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2012,10.54036138578354,27,0.39038375502901995,0.4057004105025713,0,9,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2013,35.56945926738386,76,0.4680192008866298,0.39038375502901995,0,10,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2014,15.701745248161215,79,0.198756268964066,0.4680192008866298,0,11,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022811,2015,30.54771545015596,54,0.5656984342621474,0.198756268964066,0,12,4.0,108.0,205.0,73.0,,,,4.54,,1.59,2.68,6.95,3.92,36.0,121.0,,00-0022811,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0022817,2009,-9.7974643490114,27,-0.3628690499633852,0.10591901245061312,0,4,5.0,144.0,260.0,77.0,,,,4.97,,,,,,32.5,115.0,22.0,00-0022817,te,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0022826,2004,31.864320996603,25,1.2745728398641198,0.0,1,1,6.0,199.0,220.0,78.0,,,,4.55,,,,,4.21,34.0,122.0,,00-0022826,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022901,2004,29.178303936608792,20,1.4589151968304397,0.0,1,1,4.0,120.0,235.0,76.0,,,,4.79,,,,,4.19,40.5,130.0,,00-0022901,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022901,2005,68.87488614150789,41,1.6798752717440948,1.4589151968304397,0,2,4.0,120.0,235.0,76.0,,,,4.79,,,,,4.19,40.5,130.0,,00-0022901,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022901,2006,37.96093919107807,36,1.054470533085502,1.6798752717440948,0,3,4.0,120.0,235.0,76.0,,,,4.79,,,,,4.19,40.5,130.0,,00-0022901,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022901,2007,57.195320733591004,45,1.2710071274131334,1.054470533085502,0,4,4.0,120.0,235.0,76.0,,,,4.79,,,,,4.19,40.5,130.0,,00-0022901,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022901,2009,2.0671385252567553,21,0.0984351678693693,0.8391955986929437,0,6,4.0,120.0,235.0,76.0,,,,4.79,,,,,4.19,40.5,130.0,,00-0022901,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0022910,2004,85.7375509708072,48,1.7861989785584835,0.0,1,1,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2005,69.70681666210294,49,1.4225880951449579,1.7861989785584835,0,2,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2006,119.12479636401986,82,1.452741419073413,1.4225880951449579,0,3,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2007,65.14843835232058,57,1.1429550588126418,1.452741419073413,0,4,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2008,77.17087797577315,64,1.2057949683714555,1.1429550588126418,0,5,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2009,-2.9581021555059124,95,-0.031137917426378024,1.2057949683714555,0,6,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2010,6.548253924207456,83,0.07889462559286092,-0.031137917426378024,0,7,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022910,2011,-22.269227616273465,26,-0.8565087544720563,0.07889462559286092,0,8,1.0,13.0,197.0,70.0,,,,4.39,,,,,,34.5,120.0,,00-0022910,wr,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0022921,2004,71.1511187939614,59,1.2059511659993458,0.0,1,1,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2005,122.04894145956891,103,1.1849411792191156,1.2059511659993458,0,2,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2006,89.34756580574322,68,1.3139347912609296,1.1849411792191156,0,3,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2007,107.76124860146497,102,1.0564828294261273,1.3139347912609296,0,4,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2008,124.56594627632899,98,1.2710810844523366,1.0564828294261273,0,5,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2009,35.11874097930259,153,0.22953425476668363,1.2710810844523366,0,6,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2010,-14.198388411263041,174,-0.08159993339806346,0.22953425476668363,0,7,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2011,32.12663688450369,154,0.20861452522404994,-0.08159993339806346,0,8,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2012,-53.09827388064946,156,-0.3403735505169837,0.20861452522404994,0,9,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2013,20.223144244776623,135,0.14980106847982683,-0.3403735505169837,0,10,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2014,33.01351387807972,105,0.3144144178864735,0.14980106847982683,0,11,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2015,54.37646559989874,145,0.3750101075855085,0.3144144178864735,0,12,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2016,30.592933922224805,150,0.20395289281483203,0.3750101075855085,0,13,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2017,28.816743842518047,162,0.1778811348303583,0.20395289281483203,0,14,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2018,1.667336207116942,113,0.014755187673601256,0.1778811348303583,0,15,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2019,4.584143122178199,109,0.04205635891906605,0.014755187673601256,0,16,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022921,2020,-1.7713509171222084,72,-0.024602096071141784,0.04205635891906605,0,17,1.0,3.0,218.0,75.0,,,10.5,4.48,,,,6.94,4.28,38.0,,,00-0022921,wr,0,0,1,1,0,0,1,1,1,0,0,0,1,1
00-0022922,2006,57.39995536239865,89,0.6449433186786365,0.917357092956081,0,2,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2007,90.83600482982776,83,1.0944096967449128,0.6449433186786365,0,3,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2008,37.70927646539363,43,0.8769599177998518,1.0944096967449128,0,4,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2009,20.342786376072592,128,0.15892801856306712,0.8769599177998518,0,5,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2010,30.540591942373347,98,0.3116386932895239,0.15892801856306712,0,6,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2011,-25.146047173206444,124,-0.2027907030097294,0.3116386932895239,0,7,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0022922,2013,16.82614377503757,47,0.3580030590433525,0.0023982408456504345,0,9,1.0,6.0,240.0,76.0,,,,4.62,,,,6.71,4.1,33.5,120.0,24.0,00-0022922,te,0,0,1,1,1,0,1,1,1,0,0,0,0,0
00-0023438,2005,42.88374088454293,32,1.3401169026419666,0.0,1,1,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2006,74.65221476954274,60,1.244203579492379,1.3401169026419666,0,2,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2007,112.8103487210243,81,1.3927203545805469,1.244203579492379,0,3,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2008,77.85179198870924,58,1.3422722756674006,1.3927203545805469,0,4,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2009,1.696036903637651,97,0.017484916532346916,1.3422722756674006,0,5,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2010,34.56693807264367,102,0.3388915497318007,0.017484916532346916,0,6,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2011,-0.39212725985706265,34,-0.011533154701678313,0.3388915497318007,0,7,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023438,2012,-0.912724669262486,35,-0.026077847693213883,-0.011533154701678313,0,8,1.0,3.0,214.0,75.0,,,,4.45,,,,,,,,22.0,00-0023438,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,0
00-0023442,2005,35.48781746387249,24,1.478659060994687,0.0,1,1,1.0,7.0,203.0,73.0,,,,4.32,,,,,4.18,37.0,,,00-0023442,wr,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023442,2006,35.81036711795406,37,0.9678477599447043,1.478659060994687,0,2,1.0,7.0,203.0,73.0,,,,4.32,,,,,4.18,37.0,,,00-0023442,wr,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023452,2005,28.997994987730635,29,0.999930861645884,0.0,1,1,1.0,10.0,235.0,77.0,,,,4.56,,1.66,2.7,6.98,4.23,36.5,123.0,,00-0023452,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0023452,2010,34.17614971378581,110,0.3106922701253256,0.07752053628376286,0,4,1.0,10.0,235.0,77.0,,,,4.56,,1.66,2.7,6.98,4.23,36.5,123.0,,00-0023452,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0023452,2011,-2.6065824418328707,38,-0.06859427478507554,0.3106922701253256,0,5,1.0,10.0,235.0,77.0,,,,4.56,,1.66,2.7,6.98,4.23,36.5,123.0,,00-0023452,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,1
00-0023457,2005,32.29094178564292,44,0.7338850405827937,0.0,1,1,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023457,2006,72.20808223805949,67,1.0777325707173058,0.7338850405827937,0,2,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023457,2007,36.56895504598846,48,0.7618532301247596,1.0777325707173058,0,3,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023457,2008,58.39471057801563,41,1.4242612336101375,0.7618532301247596,0,4,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023457,2009,-6.1078245279229755,74,-0.08253816929625643,1.4242612336101375,0,5,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023457,2010,2.3106656852469305,42,0.05501584964873644,-0.08253816929625643,0,6,1.0,22.0,190.0,70.0,30.625,,9.125,4.41,,1.53,2.64,6.95,4.07,36.5,118.0,,00-0023457,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0023470,2005,47.482442041509785,43,1.104242838174646,0.0,1,1,2.0,35.0,197.0,73.0,,,,4.45,,,,,4.0,41.5,128.0,,00-0023470,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023470,2006,82.41618394761463,48,1.7170038322419714,1.104242838174646,0,2,2.0,35.0,197.0,73.0,,,,4.45,,,,,4.0,41.5,128.0,,00-0023470,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023470,2007,71.06713429023412,61,1.1650349883644937,1.7170038322419714,0,3,2.0,35.0,197.0,73.0,,,,4.45,,,,,4.0,41.5,128.0,,00-0023470,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023470,2009,-1.1704853404256057,24,-0.04877022251773357,1.0013351350612032,0,5,2.0,35.0,197.0,73.0,,,,4.45,,,,,4.0,41.5,128.0,,00-0023470,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023474,2008,30.995634053950198,30,1.03318780179834,0.8072775980496468,0,4,2.0,39.0,201.0,73.0,31.375,,8.875,4.37,10.88,1.54,2.6,6.96,4.02,39.5,128.0,,00-0023474,wr,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00-0023474,2009,-14.570899259579768,57,-0.2556298115715749,1.03318780179834,0,5,2.0,39.0,201.0,73.0,31.375,,8.875,4.37,10.88,1.54,2.6,6.96,4.02,39.5,128.0,,00-0023474,wr,0,0,0,1,0,0,0,0,0,0,0,0,0,1
00-0023490,2006,19.11149260942266,23,0.830934461279246,0.9136169597118472,0,2,2.0,55.0,175.0,69.0,,,,4.37,,1.56,2.54,6.64,4.2,36.0,126.0,10.0,00-0023490,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0023490,2007,21.428609977472632,35,0.6122459993563609,0.830934461279246,0,3,2.0,55.0,175.0,69.0,,,,4.37,,1.56,2.54,6.64,4.2,36.0,126.0,10.0,00-0023490,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0023490,2008,17.953070597497636,24,0.7480446082290682,0.6122459993563609,0,4,2.0,55.0,175.0,69.0,,,,4.37,,1.56,2.54,6.64,4.2,36.0,126.0,10.0,00-0023490,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0023490,2010,7.965574502499276,53,0.1502938585377222,-0.5385856200009584,0,6,2.0,55.0,175.0,69.0,,,,4.37,,1.56,2.54,6.64,4.2,36.0,126.0,10.0,00-0023490,wr,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0023496,2006,45.088285674934156,28,1.6102959169619342,1.9194822733018857,0,2,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2007,54.97269720014333,41,1.3407974926864226,1.6102959169619342,0,3,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2008,95.72738894684036,59,1.622498117743057,1.3407974926864226,0,4,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2009,77.1225047716022,107,0.7207710726317962,1.622498117743057,0,5,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2010,13.649365491982492,24,0.5687235621659371,0.7207710726317962,0,6,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2011,22.679118100308415,115,0.1972097226113775,0.5687235621659371,0,7,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2012,58.279342133254225,148,0.3937793387382042,0.1972097226113775,0,8,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2013,13.128300079233252,160,0.08205187549520783,0.3937793387382042,0,9,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2014,7.516105610569036,142,0.05293032120119039,0.08205187549520783,0,10,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2015,23.45742598082167,63,0.3723400949336773,0.05293032120119039,0,11,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023496,2016,-6.98212084077886,34,-0.2053564953170253,0.3723400949336773,0,12,2.0,61.0,230.0,77.0,32.0,,9.625,4.46,,1.57,2.63,6.84,4.0,39.0,129.0,23.0,00-0023496,wr,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0023503,2005,20.631803110212786,21,0.9824668147720375,0.0,1,1,3.0,68.0,189.0,72.0,,,,4.41,,,,,4.0,36.5,126.0,,00-0023503,wr,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023518,2005,39.894593281448614,31,1.2869223639176972,0.0,1,1,3.0,83.0,200.0,76.0,,,,4.5,,,,,,,,,00-0023518,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023518,2006,60.099001950991806,36,1.6694167208608834,1.2869223639176972,0,2,3.0,83.0,200.0,76.0,,,,4.5,,,,,,,,,00-0023518,wr,0,0,1,1,1,0,1,1,1,1,1,1,1,1
