defender_id,season,total_def_epa,plays,def_epa_per_play,def_epa_per_play_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0032401,2024,-7.233177689629013,38,-0.19034678130602667,-0.4242857650701612,0,9,4.0,115.0,232.0,75.0,33.625,,9.625,4.58,,1.64,,,,34.0,116.0,16.0,00-0032401,lb,0,0,0,1,0,0,1,0,1,1,1,0,0,0
00-0032409,2017,15.266786487481092,28,0.5452423745528961,0.0,1,1,4.0,132.0,288.0,75.0,33.375,,10.875,5.0,,1.74,,7.57,4.53,30.5,110.0,28.0,00-0032409,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032410,2016,-14.1058697493175,31,-0.4550280564295968,0.0,1,1,4.0,133.0,177.0,74.0,32.25,,9.0,4.49,,1.62,,,,35.5,121.0,,00-0032410,db,0,0,0,1,0,0,1,0,1,1,1,0,0,1
00-0032410,2017,-9.483142147148778,26,-0.36473623642879915,-0.4550280564295968,0,2,4.0,133.0,177.0,74.0,32.25,,9.0,4.49,,1.62,,,,35.5,121.0,,00-0032410,db,0,0,0,1,0,0,1,0,1,1,1,0,0,1
00-0032438,2017,-6.724371718239779,22,-0.30565325991999,-0.764225076069124,0,2,6.0,209.0,200.0,73.0,31.625,,9.125,4.49,,1.59,,7.03,4.09,38.0,124.0,16.0,00-0032438,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032438,2019,-21.3410038655723,40,-0.5335250966393075,-0.03075583471218115,0,4,6.0,209.0,200.0,73.0,31.625,,9.125,4.49,,1.59,,7.03,4.09,38.0,124.0,16.0,00-0032438,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032758,2016,-31.842216111740605,72,-0.44225300155195285,0.0,1,1,1.0,11.0,204.0,70.0,30.625,,8.75,4.5,,1.58,,,3.98,39.0,130.0,15.0,00-0032758,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032758,2017,-20.17202610708773,40,-0.5043006526771933,-0.44225300155195285,0,2,1.0,11.0,204.0,70.0,30.625,,8.75,4.5,,1.58,,,3.98,39.0,130.0,15.0,00-0032758,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032758,2019,-24.37875596131198,57,-0.42769747300547334,0.9417606418054285,0,4,1.0,11.0,204.0,70.0,30.625,,8.75,4.5,,1.58,,,3.98,39.0,130.0,15.0,00-0032758,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032758,2020,-47.580783693786884,63,-0.755250534822014,-0.42769747300547334,0,5,1.0,11.0,204.0,70.0,30.625,,8.75,4.5,,1.58,,,3.98,39.0,130.0,15.0,00-0032758,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032758,2021,-16.284404652420676,20,-0.8142202326210338,-0.755250534822014,0,6,1.0,11.0,204.0,70.0,30.625,,8.75,4.5,,1.58,,,3.98,39.0,130.0,15.0,00-0032758,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032759,2018,24.364386277786675,26,0.9370917799148721,0.11089266590352054,0,3,1.0,12.0,305.0,74.0,33.375,,9.375,5.03,,1.73,,7.44,4.59,34.5,118.0,28.0,00-0032759,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032759,2022,5.383403465151787,21,0.2563525459596089,0.8581251769016186,0,7,1.0,12.0,305.0,74.0,33.375,,9.375,5.03,,1.73,,7.44,4.59,34.5,118.0,28.0,00-0032759,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032759,2023,15.124613658816088,22,0.6874824390370949,0.2563525459596089,0,8,1.0,12.0,305.0,74.0,33.375,,9.375,5.03,,1.73,,7.44,4.59,34.5,118.0,28.0,00-0032759,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032761,2018,14.9044814178359,22,0.67747642808345,0.6586242366174702,0,3,1.0,29.0,296.0,75.0,33.875,,10.75,4.87,,1.67,,,,35.0,116.0,28.0,00-0032761,dl,0,0,0,1,0,0,1,0,1,1,1,0,0,0
00-0032770,2016,-2.608228885348391,50,-0.05216457770696782,0.0,1,1,4.0,104.0,186.0,69.0,30.625,,9.125,4.46,11.26,1.54,,6.8,3.93,34.5,118.0,9.0,00-0032770,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032770,2018,-12.555219794914592,37,-0.3393302647274214,-0.05216457770696782,0,2,4.0,104.0,186.0,69.0,30.625,,9.125,4.46,11.26,1.54,,6.8,3.93,34.5,118.0,9.0,00-0032770,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032770,2021,-4.507641767995665,31,-0.1454077989676021,-1.7040508659847544,0,4,4.0,104.0,186.0,69.0,30.625,,9.125,4.46,11.26,1.54,,6.8,3.93,34.5,118.0,9.0,00-0032770,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032772,2017,-43.53729904728243,54,-0.8062462786533784,-0.2190630263648927,0,2,4.0,108.0,189.0,71.0,30.5,,8.875,4.47,11.18,1.59,,6.88,4.09,36.0,122.0,18.0,00-0032772,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032772,2018,-6.581120341841597,34,-0.1935623629953411,-0.8062462786533784,0,3,4.0,108.0,189.0,71.0,30.5,,8.875,4.47,11.18,1.59,,6.88,4.09,36.0,122.0,18.0,00-0032772,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032781,2019,15.105762431726564,37,0.4082638495061234,0.38227776317599865,0,4,5.0,152.0,310.0,75.0,32.375,,10.125,5.03,,1.76,,7.78,4.71,28.0,108.0,32.0,00-0032781,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032783,2016,-5.796440730278846,21,-0.27602098715613554,0.0,1,1,5.0,157.0,203.0,72.0,31.625,,8.125,4.53,11.18,1.64,,7.08,4.19,37.0,120.0,11.0,00-0032783,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032783,2017,-14.532351273810491,34,-0.42742209628854383,-0.27602098715613554,0,2,5.0,157.0,203.0,72.0,31.625,,8.125,4.53,11.18,1.64,,7.08,4.19,37.0,120.0,11.0,00-0032783,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032783,2019,-13.892795204912545,23,-0.6040345741266324,-0.37961986180550106,0,4,5.0,157.0,203.0,72.0,31.625,,8.125,4.53,11.18,1.64,,7.08,4.19,37.0,120.0,11.0,00-0032783,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032783,2020,-27.40538315815502,38,-0.7211942936356583,-0.6040345741266324,0,5,5.0,157.0,203.0,72.0,31.625,,8.125,4.53,11.18,1.64,,7.08,4.19,37.0,120.0,11.0,00-0032783,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032889,2016,16.426739805203397,29,0.5664393036277033,0.0,1,1,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2017,21.21873044229494,37,0.5734792011431065,0.5664393036277033,0,2,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2018,12.265011613767605,30,0.4088337204589202,0.5734792011431065,0,3,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2019,10.56422464759089,31,0.34078144024486745,0.4088337204589202,0,4,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2021,10.285542801138945,24,0.4285642833807894,0.3225821341155097,0,6,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2023,6.407577393544895,27,0.23731768124240352,0.16370247935345913,0,8,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2024,16.100337436626432,37,0.43514425504395765,0.23731768124240352,0,9,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032889,2025,8.761577020310183,24,0.36506570917959097,0.43514425504395765,0,10,2.0,46.0,320.0,75.0,34.5,,10.5,5.2,,1.78,,7.8,4.74,26.0,106.0,22.0,00-0032889,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0032890,2016,-18.58657420158852,54,-0.3441958185479355,0.0,1,1,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2017,-37.39579254890715,73,-0.5122711308069473,-0.3441958185479355,0,2,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2018,-18.33585648326884,66,-0.2778160073222552,-0.5122711308069473,0,3,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2019,-34.268371919843275,61,-0.5617765888498898,-0.2778160073222552,0,4,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2020,-8.5286887070031,58,-0.14704635701729482,-0.5617765888498898,0,5,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2021,-11.559811459986186,50,-0.2311962291997237,-0.14704635701729482,0,6,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2022,-7.0630714294132195,49,-0.14414431488598406,-0.2311962291997237,0,7,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032890,2023,-6.838655768857438,48,-0.14247199518452996,-0.14414431488598406,0,8,2.0,62.0,212.0,73.0,33.375,,9.125,4.5,11.49,1.53,,6.91,4.21,36.0,124.0,16.0,00-0032890,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2016,-26.15439514993941,67,-0.3903641067155136,0.0,1,1,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2017,-13.81879109403407,59,-0.2342167982039673,-0.3903641067155136,0,2,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2018,-24.20462506580312,35,-0.6915607161658035,-0.2342167982039673,0,3,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2019,-27.62327643847675,56,-0.4932727935442277,-0.6915607161658035,0,4,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2020,-11.351978860937692,20,-0.5675989430468846,-0.4932727935442277,0,5,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032891,2024,-14.84761622545193,26,-0.571062162517382,-0.30110864031095325,0,9,3.0,77.0,210.0,73.0,33.375,,10.25,4.64,10.87,1.64,,6.98,4.15,35.5,123.0,14.0,00-0032891,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0032895,2016,9.566516396484968,61,0.15682813764729456,0.0,1,1,5.0,175.0,221.0,71.0,,,,4.44,,1.53,2.6,7.19,4.31,35.5,125.0,33.0,00-0032895,lb,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0032895,2017,-10.978360665650568,37,-0.2967124504229883,0.15682813764729456,0,2,5.0,175.0,221.0,71.0,,,,4.44,,1.53,2.6,7.19,4.31,35.5,125.0,33.0,00-0032895,lb,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0032895,2018,-18.00094497372519,62,-0.2903378221568579,-0.2967124504229883,0,3,5.0,175.0,221.0,71.0,,,,4.44,,1.53,2.6,7.19,4.31,35.5,125.0,33.0,00-0032895,lb,0,0,1,1,1,0,1,0,0,0,0,0,0,0
00-0032942,2017,-15.768671906669624,20,-0.7884335953334812,-0.31171434511442814,0,2,6.0,218.0,188.0,72.0,30.75,,9.0,4.39,,1.55,,,4.18,35.0,124.0,12.0,00-0032942,db,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0032967,2019,19.25897258389159,22,0.875407844722345,0.23049536277540028,0,4,1.0,30.0,330.0,76.0,35.125,,10.75,5.33,,1.82,,7.82,4.76,29.5,104.0,26.0,00-0032967,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033047,2016,-12.318220830347855,44,-0.2799595643260876,0.0,1,1,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033047,2017,-21.012554414252904,51,-0.412010870867704,-0.2799595643260876,0,2,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033047,2018,-0.8012031465413119,44,-0.018209162421393452,-0.412010870867704,0,3,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033047,2020,-18.299214321974432,34,-0.5382121859404245,-0.6871255143669259,0,5,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033047,2021,-17.030971915868577,70,-0.24329959879812252,-0.5382121859404245,0,6,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033047,2022,-18.51432839465419,39,-0.47472636909369714,-0.24329959879812252,0,7,6.0,189.0,196.0,71.0,31.75,,8.25,4.35,11.19,1.55,,7.03,4.19,35.0,115.0,19.0,00-0033047,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033050,2016,-21.240399448377374,35,-0.606868555667925,0.0,1,1,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2017,6.906435922546649,48,0.14388408171972186,-0.606868555667925,0,2,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2018,-7.0278767143609,32,-0.21962114732377813,0.14388408171972186,0,3,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2020,-9.512114042920132,47,-0.20238540516851344,-0.6146217831785518,0,5,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2021,1.7532878783179893,47,0.03730399741102105,-0.20238540516851344,0,6,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2022,-16.634579498441827,39,-0.4265276794472263,0.03730399741102105,0,7,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033050,2023,-17.151937140033446,43,-0.39888225907054525,-0.4265276794472263,0,8,2.0,38.0,203.0,73.0,31.25,,9.125,4.58,,1.61,,7.18,4.15,33.0,122.0,11.0,00-0033050,db,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033055,2016,-9.804822108684455,66,-0.14855791073764327,0.0,1,1,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2017,3.2300237297562973,65,0.0496926727654815,-0.14855791073764327,0,2,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2018,-40.7304062951298,70,-0.5818629470732828,0.0496926727654815,0,3,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2019,-33.51635320670903,46,-0.7286163740588919,-0.5818629470732828,0,4,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2020,-13.197146732159295,43,-0.3069103891199836,-0.7286163740588919,0,5,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2021,-4.538046697969548,64,-0.0709069796557742,-0.3069103891199836,0,6,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2022,-6.62969290410845,72,-0.09207906811261736,-0.0709069796557742,0,7,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2024,-7.794550732447532,45,-0.17321223849883405,-0.356021677965627,0,9,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033055,2025,-29.439400178322103,58,-0.5075758651434845,-0.17321223849883405,0,10,1.0,5.0,211.0,73.0,33.375,,9.5,4.41,11.1,1.51,,6.94,4.18,41.5,135.0,14.0,00-0033055,db,0,0,0,1,0,0,0,0,1,0,0,0,0,0
00-0033066,2018,10.170841767801903,21,0.4843257984667573,0.5193325865030702,0,2,4.0,122.0,340.0,73.0,33.0,,10.0,5.05,,1.77,,8.05,4.82,27.5,113.0,31.0,00-0033066,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033084,2016,-25.28022715850966,33,-0.7660674896518079,0.0,1,1,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2017,-8.21870276856181,46,-0.17866745149047414,-0.7660674896518079,0,2,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2018,-22.933079805973886,73,-0.31415177816402584,-0.17866745149047414,0,3,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2019,-12.46819661306404,35,-0.35623418894468684,-0.31415177816402584,0,4,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2020,-8.377340646733478,47,-0.17824129035603145,-0.35623418894468684,0,5,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2021,-23.808308910767575,73,-0.3261412179557202,-0.17824129035603145,0,6,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2022,4.290652870200574,48,0.08938860146251197,-0.3261412179557202,0,7,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2023,-14.0104739764459,58,-0.24155989614561896,0.08938860146251197,0,8,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033084,2024,-14.873139682171137,42,-0.35412237338502706,-0.24155989614561896,0,9,3.0,84.0,198.0,71.0,31.5,,10.0,,,,,,,,,15.0,00-0033084,db,0,0,0,1,0,1,1,1,1,1,1,1,1,0
00-0033103,2016,-23.216228809703352,56,-0.41457551445898844,0.0,1,1,1.0,25.0,187.0,72.0,33.25,,9.5,4.46,,1.56,2.63,6.96,4.33,31.5,124.0,7.0,00-0033103,db,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0033103,2017,-12.925453160292872,56,-0.23081166357665842,-0.41457551445898844,0,2,1.0,25.0,187.0,72.0,33.25,,9.5,4.46,,1.56,2.63,6.96,4.33,31.5,124.0,7.0,00-0033103,db,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0033103,2021,1.507516497440836,22,0.06852347715640163,-1.103667333512567,0,5,1.0,25.0,187.0,72.0,33.25,,9.5,4.46,,1.56,2.63,6.96,4.33,31.5,124.0,7.0,00-0033103,db,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00-0033107,2017,14.336342134184656,34,0.42165712159366636,0.0,1,1,1.0,24.0,189.0,72.0,31.75,,9.25,4.37,,1.52,,6.86,,,116.0,10.0,00-0033107,db,0,0,0,1,0,0,1,0,1,0,1,1,0,0
00-0033107,2018,-8.324220480712508,45,-0.18498267734916685,0.42165712159366636,0,2,1.0,24.0,189.0,72.0,31.75,,9.25,4.37,,1.52,,6.86,,,116.0,10.0,00-0033107,db,0,0,0,1,0,0,1,0,1,0,1,1,0,0
00-0033107,2019,-23.231390203199265,28,-0.8296925072571166,-0.18498267734916685,0,3,1.0,24.0,189.0,72.0,31.75,,9.25,4.37,,1.52,,6.86,,,116.0,10.0,00-0033107,db,0,0,0,1,0,0,1,0,1,0,1,1,0,0
00-0033107,2020,-9.248185817874129,46,-0.20104751777987237,-0.8296925072571166,0,4,1.0,24.0,189.0,72.0,31.75,,9.25,4.37,,1.52,,6.86,,,116.0,10.0,00-0033107,db,0,0,0,1,0,0,1,0,1,0,1,1,0,0
00-0033107,2021,-23.511158121415118,40,-0.587778953035378,-0.20104751777987237,0,5,1.0,24.0,189.0,72.0,31.75,,9.25,4.37,,1.52,,6.86,,,116.0,10.0,00-0033107,db,0,0,0,1,0,0,1,0,1,0,1,1,0,0
00-0033124,2019,-15.866952015203424,24,-0.661123000633476,0.2517708488740027,0,2,3.0,68.0,186.0,71.0,30.375,,9.125,,,,,,,,,,00-0033124,db,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0033124,2020,-6.994730703852838,22,-0.31794230472058355,-0.661123000633476,0,3,3.0,68.0,186.0,71.0,30.375,,9.125,,,,,,,,,,00-0033124,db,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0033131,2022,12.986247846385208,21,0.6183927545897718,0.7469488136062864,0,7,3.0,67.0,310.0,74.0,33.125,,9.5,5.03,,1.76,,7.53,4.52,29.5,109.0,25.0,00-0033131,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033131,2024,10.965166843845509,20,0.5482583421922754,0.47213213658032677,0,9,3.0,67.0,310.0,74.0,33.125,,9.5,5.03,,1.76,,7.53,4.52,29.5,109.0,25.0,00-0033131,dl,0,0,0,1,0,0,1,0,1,0,0,0,0,0
00-0033281,2017,-13.680908094050782,39,-0.35079251523207133,0.0,1,1,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2018,1.214271224049521,43,0.028238865675570258,-0.35079251523207133,0,2,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2019,-9.894223550160339,62,-0.15958425080903774,0.028238865675570258,0,3,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2020,-4.686184937299444,78,-0.060079294067941595,-0.15958425080903774,0,4,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2021,-11.045505411282647,54,-0.2045463965052342,-0.060079294067941595,0,5,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2022,-5.598825985202331,55,-0.10179683609458784,-0.2045463965052342,0,6,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2023,-9.888199636276113,23,-0.42992172331635276,-0.10179683609458784,0,7,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
00-0033281,2024,11.35956892374088,58,0.19585463661622207,-0.42992172331635276,0,8,1.0,16.0,210.0,72.0,32.25,,8.75,4.41,,,,6.75,,,125.0,10.0,00-0033281,db,0,0,0,1,0,0,1,1,1,0,1,1,0,0
